review,rating,sentiment
"oops terjadi kesalahan, silakan coba lagi diupdate aplikasi tgl 19 april 2026 jadi banyak bug dan tidak bisa liat jumlah saldo dan transaksi... aneh sudah di delete dan instal lagi tetap mucul kesalahan oops dll itu. mohon diperbaiki",3,Neutral
jgn eror trs donk bca,5,Positive
"kacau abis update malah tidak bisa masuk, jaringan error.",1,Negative
"bagaimana mana ini min, setelah update kok tidak bisa dibuka. selalu ada tulisan ""oops... terjadi kesalahan , silahkan coba lagi""",2,Negative
g bsa d.buka sangat terganggung untuk rmtransaksi,1,Negative
ini apaan si abis update jadi error kaya gini,1,Negative
ini kenapaa gaa bisaa di bukaaaaa,1,Negative
"apk kok eror terus, habis itu d blokir. repot harus TLP TLP trus",1,Negative
kenapa mau masuk mybca terjadi kesalahan silahkan ulangi lagi dan terus begitu terus disuruh kasi masuk pasword id bca juga ttp sama terjadi kesalahan,2,Negative
istimewa,5,Positive
ada apa dengan mybca hari ini kok gak bisa login....,1,Negative
habis di update kok ngelek banget sering trouble,1,Negative
"kok malah eror, gak bisa masuk sama sekali. minta tolong donk di perbaiki",1,Negative
ini my bca knapa smlem habis mintenance ko sekarang malah eros ga bisa di buka,3,Neutral
"mutasi biaya admin saldo ngendep gjls. asal potong aj.biaya admin 14rb ad lg biaya admin 5rb. kdg sbulan 2× keptong kepotongny kpn, tp mutasi kepotongny beda tgl.",1,Negative
"kenapa hari ini tidak bisa login... selalu Oops terjadi kesalahan silahkan coba lagi.. , padahal internet normal quota banyak buka aplikasi bank lain juga bisa kok aplikasi mybca gak bisa dibuka..",1,Negative
"gk bisa login, yg disalahin jaringan, pdhl nnton ytb, wa, Ig, Netflix lancar smua, aneh",2,Negative
aplikasi sampahhh,1,Negative
"ini kenapa habis perbaruan aps malah Merah terus..sebelumnya klo buat mai transaksi ijo.., bgitu d klik sering gagal ,ini malah slr merah terus",2,Negative
Lagi Gangguan kah?,3,Neutral
"setelah update malah trouble, tidak bisa login via biometrix dan tidak dapat cek saldo/mutasi rekening",1,Negative
"ini kenapa nda bisa di akses, habis setor tunai pakai cardless bisa, mau transfer malah eror, dari cs nya cuma bilang, coba secara berkala, pasti di coba terus, karna duitku disana. solusi apaan, gak usah pakai aplikasi²an kalau gini. LOL",1,Negative
ini gimana habis update mau masuk ke akun terjadi kesalahan Mulu tolong donk perbaiki,1,Negative
"gabisa log in,tulisan ""terjadi kesalahan"" terus .",1,Negative
Parahhh jaringan sudah sangat stabil tetapi gangguan seharian tidak bisa login. kapok semuanya jadi rancau,1,Negative
"Halo min kenapa MyBCA saya ga bisa login ya min, kalo masuk di tampilan depan terdapat notif terjadi kesalahan coba lagi min padahal maintenance nya semalam min",3,Neutral
malah banyak error setelah update,2,Negative
"lagi lagi dan lagi di waktu genting gabisa di pake ni aplikasi, cobalagi cobalagi ajaa",1,Negative
"kenapa habis update sekarang gak login..terjadi kesalahan trus..tlng dpeebaiki lagi butuh"" nya",3,Neutral
parah. pantesan dari kemaren kemaren males betul buat update. eh ternyata bener. setelah update. bener bener lemot. mau buka mbanking mau TF astagfirullah bener bener susah. selalu ada keterangan oopss... terjadi kesalahan. silahkan ulangi lagi. bener bener muak lah,1,Negative
sangat bagus kemarin.hari ini LG error,5,Positive
sangat bermanfaat,5,Positive
"APLIKASI TOLOL, TIBA2 EROR GK BISA NGAPA2 IN.. KEBIASAAN",1,Negative
sering error,1,Negative
"kalian suruh kmi pastikan jaringan ini lh itu, udh berapa HP mintak hotspot supaya masuk di MyBCA, tetap juga gk bisa masuk oops terjadi kesalahan makin lama makin lemot aplikasinya",1,Negative
setelah di-update kok gak bisa login ?,1,Negative
ini baru kembali normal setelah ada update lagi,5,Positive
apakah hari ini gangguan?,3,Neutral
tolong truntuk bca udh diperbaikin kok makin jelk aja sistemnya IT nya bisa kerja apa ngga yahh kalo ngga pecat aja,1,Negative
"kenapa login bermasalah ya?, kemarin2 aman aja sekarang mau login aja nggak bisa padahal paket internet dan hp juga aman",2,Negative
punya saya eror kak,5,Positive
tolong diperbaiki secepat nya ini tidak bisa lihat mutasi,1,Negative
ini my bca kenapa ya ko tulisan nya oops.. terjadi kesalahan silahkan coba lagi itu kenapa ya!??????,2,Negative
susah login abis di update....,1,Negative
ko ke update sendiri ya? jadi jelek bgt layanannya gak bisa masuk padahal lagi butuh buat transfer gak bisa masuk pula tolong diperbaiki yg bener,4,Positive
gak bisa login,1,Negative
bagus,5,Positive
ada baik nya jngan keseringan update dari 1 tahun misalkan 2x update saja ini sebulan sekali ...mau payment buang waktu harus update dlu,1,Negative
"update mulu, aplikasi gak jelas!",1,Negative
Alhamdulillah serba bisa,5,Positive
"untuk aplikasinya sangat bagus,hanya masa perbaikannya terlalu lama, ini sangat menghambat aktivitas transaksi. padahal dari jam 12 malam, tapi sampai sekarang masih saja terjadi kesalahan..tolong segera di perbaiki 🙏🏻",4,Positive
"hbis updat ,malah gak bisa masuk ,terjadi kesalahan ,mohoon di perbaiki segera ,soalnya butuh buat beli barang",1,Negative
setelah di update lama banget gak bisa di buka padahal jaringan oke. hadeehhh !!!!!,2,Negative
sangat membantu sekali,5,Positive
ok,5,Positive
"ini yang bener ajaa lah aplikasiny ""terjadi kesalahan mohon coba lagi"" apaan yg d cobaaa bikin ke blokir aja bca id gw",1,Negative
update terus malah eror. gimana sih ini? tolong setiap update eror g bs semua,1,Negative
"ini bca knp sih, selalu ganguan pas lagi butuh",1,Negative
"jaringan internet tidak ada, padahal pakai wifi, kenapa yaaa aneh banget",1,Negative
"gabiaa dibuka, something qent wrong mulu brengsek padahal duit gw disitu mau segera dipake.",1,Negative
apani tiba tiba gabisa dibuka,1,Negative
kenapa jadi gini yaa giliran update malah gak bisa di buka terjadi kesalahan heran,3,Neutral
"tulisannya Opps something wrong. benerin dong, kalo ga kita uninstall permanen",1,Negative
"EROR TERUS apaan ini yarus otp terus PULSA kesedot gak jelas berkali2 yg bener donk pihak enginer nya woi!!! lu kate akun2 gaming,",1,Negative
"kenapa sih ini aplikasi ada aja gangguan nya tuh, udah mah update nya tiap hari, giliran sekarang mau di pake malah ga muncul icon nya parah bener",4,Positive
aplikasi error mulu,1,Negative
kok nggak bisa kebuka bos gua sebagai kurir mau protes bagaimana dengan uang costumer nggak bisa di ambil klw kek gini ayolah,3,Neutral
"aplikasi error, bikin emosi doang gara2 error bikin akun smpe 3 kali. buang aja aplikasinya ini BCA",1,Negative
"minta update giliran di update error, langganan banget gini dah pas banget perlu",1,Negative
yang benerlah apaa maksudnya. sinyal bagus tapi login aja gak bisaa. gangguan mulu abis update. kaloupdate tuh yg bener,1,Negative
ini kenapa ya kok gak bisa login. tolong dong my bcaa,3,Neutral
"sumpah setelah update gabisa masuk selalu ada bacaan""oops silahkan coba lagi nanti"" jaringan aman, restar udah asli keganggu",1,Negative
"Makin parah after update. Padahal posisi jaringan bagus, storage hp masih banyak",2,Negative
sangat aneh! update bukannya makin bagus malah makin jelek! yang bales ulasan juga bot! lebih bagus mbanking dibanding mybca!,1,Negative
"habis update langsung ga bisa masuk, kacauu",3,Neutral
Saya pengguna baru.....sangat mudah menggunakan aplikasi ini,5,Positive
sodagar Republik Indonesia,5,Positive
good,5,Positive
transaksi jadi mudah mantap bca,5,Positive
kode negara ko gk ada Indonesia yah,1,Negative
IHHH MASAAA ERORRR TERUSS SIHHHH HUHHHHH PADAHAL PALING SUKA MAKE MYBCA,1,Negative
ok,5,Positive
"masa mau login gk ada kode negara Indonesia,",1,Negative
"vermuk berkali kali tapi selalu gagal endingnya harus vicall operator pulsa sudah banyak terpotong untuk otp ""sekelas penanganan bank BCA sangat menyedihkan"" 👎🏼👎🏼👎🏼",1,Negative
mantap,5,Positive
di mutasi nya ada uang masuk 150rb tapi di saldo nya cuma 100,2,Negative
"sering perbaikan,waktu urgent malah gabisa dipakai. bank ini sering perbaikan saya sarankan pindah bankain.",1,Negative
payah giliran butuh mendesak malah pemeliharaan kamprett,1,Negative
BCA kok 2 hari tiap kali jam 00.00 - 04.00 selalu trouble sih . gimana sih. padahal orang kerja juga tiap hari tiap saat tiap waktu,1,Negative
sangat memuas kan,5,Positive
pemeliharaan system lama banget,4,Positive
apaan ini pemeliharaan sistem sampai 4 jam?,1,Negative
malem minggu malah maintenance... terus gw bayar-bayar pake apaa???? nunggu subuh,2,Negative
ok,3,Neutral
"asu giliran mau tarik tunai malah ada pemeliharaan ,,",1,Negative
kalo maintenance jangan di weekendd tololl,1,Negative
gangguan kok sering,1,Negative
id keblokir sendiri,3,Neutral
Transaksi jadi mudah..pertahankan untuk pelayanannya,5,Positive
ko bisa ini bca id aku tiba2 ke blockir gini,2,Negative
pas mau login dan masukan nmr telpon tapi kode negara indonesia gk ada kocak,1,Negative
bagus banget,5,Positive
muantep,5,Positive
Besttt pokonyaaa ✨✨✨✨✨✨✨✨✨✨✨✨✨,5,Positive
good,5,Positive
"Saya tidak dapat login ke My.BCA saya, karna saya tidak dapat login ke akun lama saya, mohon info nya.🙏🏻",5,Positive
sangat membantu untuk transfer,5,Positive
"udah di kasih tau sih, setiap bulan di potong saldo 20rb, cuman tuh kadang kepotong tiba tiba saldonya, padahal lagi butuh uang nya hadehhh",2,Negative
bagus,5,Positive
edit. uda oke sekarang,5,Positive
semoga bermanfaat,5,Positive
"hari ini di coba lgi lngsg berhsl,🙏",5,Positive
ok,5,Positive
kacawwwwwwww ga bisa login setelah update 🤘🤘🤘,1,Negative
"tolong dong, saya sudah terima transferan kok saldo nya blum bertambah, padahal ada bukti mutasi nya, tolong pihak bca di perbaiki",2,Negative
"bukan lemot dari perangkat hp nya min,tapi dari aplikasi nya,skrng udh agak mendingan,gak crash lagi & lemot lagi,kalo udh normal ga lag,gw tambah bintang😎🤙",3,Neutral
oke,5,Positive
"parah nih bank online, duit gw masih ada di sisain Rp 1000 lintah darat banget, kapok lah nabung di sini",1,Negative
Bagus,5,Positive
bagus,5,Positive
sunggu mudah dan dipercaya,5,Positive
saya juga kesal baru saya download login tapi kode otp belum ada akhirnya rugi beh autopusing 🗿🗿🗿🗿🗿🗿,1,Negative
sering gangguan. lemot. ga bisa transaksi besar,1,Negative
untuk nerima kode otp lambat.gimana.,5,Positive
"saya sudah 2 kli terblokir karena katanya salah pasword tapi nyatanya pasword yang saya masukan sudah bener,bener"" kecewa sihh seribet itu",1,Negative
parah masa bangun tidur ada penarikan ATM senilai 1.550k setolol inikah keamanan BCA ❓,1,Negative
bagus,5,Positive
"Di Fitur Pinjaman ko ga ada pembayaran BCA finance nya ya, sekedar saran, kalau bisa di adain nama perusahaan BCA finance di menu pinjaman terimakasih 🙏",5,Positive
sangat oke,5,Positive
code nya tidak terkirim sama sekali,1,Negative
sangat bagus,5,Positive
mantapp apk nya sangat mudah digunakan,5,Positive
aplikasi ini bagus sekali untuk menyimpan uang,5,Positive
ada pemberitahuan apgret terus tp takut...takut lemoth llg,2,Negative
my BCA oke,5,Positive
forclose terus dah hapus-download sebanyak 10x masih forclose,1,Negative
"kenapa harus slalu update terus stiap bulan🙁. nambah terus penyimpanannya, jadi lemot juga.",4,Positive
"gak semua orang punya kamera sebagus iphone, mau login aja gagal terus alesannya kurang pencahayaan padahal muka gw sorot pake flash hp masa masih kurang terang jir, gak semua orang juga punya kamera bagus TOLONG TINGKATKAN LAGI SENSITIF AMAT CUMAN BUAT LOGIN AJA KUDU PUNYA HP SPEK VIVO X300",1,Negative
maaih coba2,4,Positive
bagus,5,Positive
ganti nomor hp via mybca sudah bisa blm ya,4,Positive
menggunakan Mobail BCA ok,5,Positive
"sangat bagus dan membatu, mantap",5,Positive
"tolong jangan ada notif selain nominal, gak usah ikut2an sebelah, gak perlu juga ngabarin perang, trims.",5,Positive
semuanya dimudahkan dalam 1 aplikasi,5,Positive
terbaik,5,Positive
Bagus,5,Positive
bagus sii. TF cara mudah dan cepat,5,Positive
bagus,5,Positive
"Kasih bintang 1 saja, ternyata performa nya masih bagus pakai yg BCA Mobile Banking, lha ini app MyBCA sering error, sering gagal transaksi, kalo gagal transaksi, duit nya kedebet, musti laporan dulu ke hallo BCA buat baikin duit yg kedebet, gk spt app bank sebelah, kalo transaksi gagal duit ya gak kedebet",1,Negative
ok,5,Positive
mempermudah untuk transaksi cepat,5,Positive
pada saat pertama pembukaan rek melalui vc tidak bisa terus,1,Negative
sering terblokir tiba tiba,1,Negative
is berry good,5,Positive
pelayanan di cabang bca sangat puas,5,Positive
kenapa saya mau donlod ga bisa saya,5,Positive
sangat mudah di gunakan,5,Positive
"buat transaksi sering bermasalah sampe malu gara-gara sering terjadi kesalahan pada saat transaksi, peforma masih saja kusut. bersembunyi dibalik jaringan, malu sama nama besar",1,Negative
"kalau pindah HP pasti verifikasi wajah tdk terbaca, laporan di mybca ga membantu karna ga tau cabang tmpat pembukaan rekening, kalau gitu ga usah suruh marketing ke cafe2 untuk buka rek, ga tau mereka dari cabang mana, email, pasti terhapus sudah berapa tahun, buku tabungan ga ada kalau ga di urus, bank lainnya ngirim via pos buku tabungannya",1,Negative
selalu meningkatkan formalitas BCA,5,Positive
sangat m mbantu,5,Positive
aplikasinya sudah safety,5,Positive
tidak bisa di buka,5,Positive
God Bless You All 🙏,5,Positive
mantap,5,Positive
mantap,4,Positive
ok good pertahankan,5,Positive
baik,5,Positive
memuaskan,5,Positive
"semenjak update apk nya jadi sering crash, terus log out sendiri. mohon untuk provider lebih diperbaiki lagi sistem nya",1,Negative
mudahan bisa,4,Positive
ini gimana ceritanya gak ada kode negara indonesia... hadeuuhhhh,1,Negative
hampir tiap bulan update terus,4,Positive
kok jadi ngaco ga bisa login parah ini,1,Negative
bagus dan mudah 👍👍,5,Positive
ribet,1,Negative
apk sudah aman terimah kasih sudah di perbaiki my bca,5,Positive
"Jangan pakai BCA jika uang Anda tidak ingin. hilang dan di blokir semau jidatnya orang China Keturunan, saya mengalami sendiri uang 693K diblokir pdhl sedang diperantauan jauh dari BCA. Tanpa ada masalah dan apapun itu diblokir semaunya karyawan sudah telp 1500888 tak ada respon. Sangat mengecewakan benar dari China Keturunan untuk keturunan China ini bank rasis.",1,Negative
gimana ya ID Saya terblokir di my bca .. gimana solusi nya,1,Negative
"Update muluuu. UI nya sih oke, jarang error juga. cuman jangan update mulu lah",4,Positive
"ini kenapa sih BCA gak bisa masuk, padahal udah di update, padahal jaringannya udah, tolong dong ini gimana sih perbaikannya, nanti pas udah membaik baru tak ubah ratingnya",1,Negative
bagus dapat membantu bisa ngecek transaksi tahun kemarin 👍🏼,5,Positive
"lama kelamaan makin meresahkan nih, dikit2 update ga jelas terus",2,Negative
Minta tolong untuk mutasi di kasih keterangan waktu transaksi nya. Biar mudah ngecek klo ada dana masuk. Karena banyak transaksi masuk perhari ke bca,5,Positive
mantap,5,Positive
"min kenapa ya my BCA saya lemot banget,lama banget pas di buka padahal jaringan stabil udah update juga,sudah min udah pakai slot 1 sama 2 sama aja",3,Neutral
"tiap 2 hari sampai 3 hari, update mulu kalo buka aplikasi.. bpsen gw,, update restart, update restart,, gitu aja terus 2 hari sekali.. maksudnya update apaan si, ganggu aja.. update sering kagak ada perubahan, malah nambah lemot.. lama2 gw ganti bank juga,, aplikasi pendukung aja ribet amat, bukannya memudahkan..",2,Negative
beberapa hari ini sering error,5,Positive
sangat membantu untuk bertransaksi.. dan lebih mudah,5,Positive
sangat membantu memudahkan untuk transaksi,5,Positive
mau bikin rekening ribet banget sampe ngulang y kali pun masih disuruh ngulang lagi,1,Negative
⭐⭐⭐⭐⭐,5,Positive
sangat terbantu setelah punya rekening,5,Positive
sangat baik,5,Positive
parah skrng tangkap layar penggunaan e-tollnya jdi ada hitamnya tidak bisa ambil tangkap layar panjnag,1,Negative
"aplikasi mobile banking yang paling sering gangguan ya ini, mana ribet dan lemot banget, hadehh pasti kalo dikomplain gini jawabannya ""pastikan menggunakan kartu pada sim 1......."" mana mau memperbaiki 😒",1,Negative
"Update tiap minggu tp yg ada malah makin gak bener. sinyal hp bagus tp saat baca kode QR loading terus, aplikasi jg lemot. Sebenarnya tujuan updatenya apa ya? Supaya customer merasa tidak nyaman trus pindah ke bank lain? Oh baik kalau begitu. dengan senang hati 🙏😉",1,Negative
ok,5,Positive
bca is the best,5,Positive
"update mulu,heran",3,Neutral
sudah registrasi di ATM malah di minta registrasi lagi bloon benar deh ah,1,Negative
mantap,5,Positive
helo Admin cs mayBca saya Widia peguna rekening mayBca mau buka rekening baru kenapah pas verifikasi muka gagal terus dan Aplikasi nya malah keluar sendiri hp saya Tab Samsung A 8 (2019 Ram2/32GB dan versi 11 TPI kenapah Aplikasi maybca nya malah keluar terus menerus tlong banto saya kepada Admin cs mayBca jangan terlalu di persulit,1,Negative
amanah,5,Positive
semogga bermanfaaat,5,Positive
"ku kira cuma saya aja ternyata bnyak juga customer yg mempunyai masalah yg sama,keluh kesah semenjak di update,, tapi untuk hari ini, Kamis 16 april 2026 di perbaharui lagi,performa aplikasi yah udah agak normal dan mending",5,Positive
mantap,5,Positive
"update² trus, gak bsa skalian kah kalo ada update gtu. Stlah diupdate jg gak ada prbedaan yg brarti, ganggu banget ia. Msa pas mau transaksi di kasir uda antrean pnjang pas nunggu giliran malah update dlu. Dimarahin org yg di blkang njir.",1,Negative
